일자,매수매도,가격
202101141430,0,0
202101141425,0,0
202101141420,2,64600
202101141415,0,0
202101141410,0,0
202101141405,0,0
202101141400,0,0
202101141355,1,64700
202101141350,0,0
202101141345,0,0
202101141340,0,0
202101141335,0,0
202101141330,0,0
202101141325,0,0
202101141320,0,0
202101141315,0,0
202101141310,0,0
202101141305,0,0
202101141300,0,0
202101141255,0,0
202101141250,0,0
202101141245,2,64600
202101141240,0,0
202101141235,0,0
202101141230,0,0
202101141225,0,0
202101141220,0,0
202101141215,0,0
202101141210,0,0
202101141205,0,0
202101141200,0,0
202101141155,0,0
202101141150,0,0
202101141145,0,0
202101141140,0,0
202101141135,1,64500
202101141130,0,0
202101141125,0,0
202101141120,0,0
202101141115,0,0
202101141110,0,0
202101141105,0,0
202101141100,0,0
202101141055,0,0
202101141050,0,0
202101141045,0,0
202101141040,0,0
202101141035,2,64700
202101141030,1,64600
202101141025,2,64600
202101141020,0,0
202101141015,1,64500
202101141010,2,64500
202101141005,0,0
202101141000,0,0
202101140955,0,0
202101140950,0,0
202101140945,0,0
202101140940,0,0
202101140935,0,0
202101140930,0,0
202101140925,1,64600
202101140920,0,0
202101140915,0,0
202101140910,0,0
202101140905,0,0
202101131530,0,0
202101131520,0,0
202101131515,0,0
202101131510,0,0
202101131505,0,0
202101131500,0,0
202101131455,0,0
202101131450,0,0
202101131445,0,0
202101131440,0,0
202101131435,0,0
202101131430,0,0
202101131425,0,0
202101131420,0,0
202101131415,0,0
202101131410,0,0
202101131405,0,0
202101131400,2,66900
202101131355,0,0
202101131350,0,0
202101131345,1,66900
202101131340,0,0
202101131335,0,0
202101131330,0,0
202101131325,0,0
202101131320,0,0
202101131315,2,66800
202101131310,0,0
202101131305,0,0
202101131300,0,0
202101131255,0,0
202101131250,0,0
202101131245,0,0
202101131240,0,0
202101131235,0,0
202101131230,0,0
202101131225,0,0
202101131220,0,0
202101131215,0,0
202101131210,0,0
202101131205,0,0
202101131200,1,67000
202101131155,2,67100
202101131150,0,0
202101131145,0,0
202101131140,0,0
202101131135,0,0
202101131130,1,67100
202101131125,0,0
202101131120,0,0
202101131115,0,0
202101131110,0,0
202101131105,0,0
202101131100,0,0
202101131055,0,0
202101131050,0,0
202101131045,0,0
202101131040,0,0
202101131035,0,0
202101131030,0,0
202101131025,0,0
202101131020,0,0
202101131015,0,0
202101131010,0,0
202101131005,0,0
202101131000,0,0
202101130955,0,0
202101130950,0,0
202101130945,0,0
202101130940,0,0
202101130935,2,67300
202101130930,0,0
202101130925,0,0
202101130920,0,0
202101130915,0,0
202101130910,0,0
202101130905,0,0
202101121530,0,0
202101121520,0,0
202101121515,0,0
202101121510,0,0
202101121505,0,0
202101121500,0,0
202101121455,0,0
202101121450,0,0
202101121445,0,0
202101121440,0,0
202101121435,0,0
202101121430,0,0
202101121425,0,0
202101121420,0,0
202101121415,0,0
202101121410,0,0
202101121405,1,68400
202101121400,0,0
202101121355,0,0
202101121350,0,0
202101121345,0,0
202101121340,0,0
202101121335,0,0
202101121330,0,0
202101121325,0,0
202101121320,0,0
202101121315,0,0
202101121310,0,0
202101121305,0,0
202101121300,0,0
202101121255,0,0
202101121250,0,0
202101121245,0,0
202101121240,0,0
202101121235,0,0
202101121230,0,0
202101121225,0,0
202101121220,0,0
202101121215,0,0
202101121210,2,68600
202101121205,1,68700
202101121200,0,0
202101121155,0,0
202101121150,0,0
202101121145,2,68700
202101121140,0,0
202101121135,0,0
202101121130,0,0
202101121125,0,0
202101121120,0,0
202101121115,0,0
202101121110,0,0
202101121105,0,0
202101121100,0,0
202101121055,0,0
202101121050,0,0
202101121045,0,0
202101121040,0,0
202101121035,0,0
202101121030,0,0
202101121025,0,0
202101121020,0,0
202101121015,0,0
202101121010,0,0
202101121005,0,0
202101121000,0,0
202101120955,0,0
202101120950,0,0
202101120945,1,68000
202101120940,0,0
202101120935,0,0
202101120930,0,0
202101120925,0,0
202101120920,0,0
202101120915,0,0
202101120910,0,0
202101120905,0,0
202101111530,2,68000
202101111520,0,0
202101111515,0,0
202101111510,0,0
202101111505,0,0
202101111500,1,67900
202101111455,0,0
202101111450,2,67800
202101111445,0,0
202101111440,0,0
202101111435,0,0
202101111430,0,0
202101111425,0,0
202101111420,0,0
202101111415,0,0
202101111410,0,0
202101111405,0,0
202101111400,0,0
202101111355,1,67900
202101111350,0,0
202101111345,0,0
202101111340,0,0
202101111335,0,0
202101111330,0,0
202101111325,0,0
202101111320,0,0
202101111315,0,0
202101111310,0,0
202101111305,0,0
202101111300,0,0
202101111255,0,0
202101111250,0,0
202101111245,0,0
202101111240,0,0
202101111235,0,0
202101111230,0,0
202101111225,0,0
202101111220,0,0
202101111215,0,0
202101111210,0,0
202101111205,0,0
202101111200,0,0
202101111155,0,0
202101111150,0,0
202101111145,0,0
202101111140,0,0
202101111135,0,0
202101111130,0,0
202101111125,0,0
202101111120,0,0
202101111115,0,0
202101111110,0,0
202101111105,0,0
202101111100,0,0
202101111055,0,0
202101111050,0,0
202101111045,0,0
202101111040,0,0
202101111035,2,66900
202101111030,0,0
202101111025,0,0
202101111020,0,0
202101111015,0,0
202101111010,0,0
202101111005,0,0
202101111000,0,0
202101110955,0,0
202101110950,0,0
202101110945,0,0
202101110940,0,0
202101110935,0,0
202101110930,0,0
202101110925,0,0
202101110920,0,0
202101110915,0,0
202101110910,0,0
202101110905,0,0
202101081530,0,0
202101081520,0,0
202101081515,0,0
202101081510,0,0
202101081505,0,0
202101081500,0,0
202101081455,0,0
202101081450,0,0
202101081445,0,0
202101081440,0,0
202101081435,0,0
202101081430,0,0
202101081425,0,0
202101081420,0,0
202101081415,0,0
202101081410,0,0
202101081405,0,0
202101081400,0,0
202101081355,0,0
202101081350,0,0
202101081345,0,0
202101081340,0,0
202101081335,1,67600
202101081330,2,67500
202101081325,0,0
202101081320,0,0
202101081315,0,0
202101081310,0,0
202101081305,0,0
202101081300,0,0
202101081255,0,0
202101081250,0,0
202101081245,0,0
202101081240,0,0
202101081235,1,67400
202101081230,0,0
202101081225,0,0
202101081220,0,0
202101081215,0,0
202101081210,0,0
202101081205,0,0
202101081200,2,67200
202101081155,0,0
202101081150,0,0
202101081145,0,0
202101081140,0,0
202101081135,0,0
202101081130,0,0
202101081125,0,0
202101081120,0,0
202101081115,0,0
202101081110,1,67200
202101081105,0,0
202101081100,2,67300
202101081055,0,0
202101081050,0,0
202101081045,1,67400
202101081040,0,0
202101081035,0,0
202101081030,0,0
202101081025,0,0
202101081020,0,0
202101081015,0,0
202101081010,0,0
202101081005,0,0
202101081000,0,0
202101080955,2,67500
202101080950,0,0
202101080945,0,0
202101080940,0,0
202101080935,0,0
202101080930,0,0
202101080925,0,0
202101080920,0,0
202101080915,0,0
202101080910,1,67800
202101080905,0,0
202101071530,0,0
202101071520,0,0
202101071515,0,0
202101071510,0,0
202101071505,0,0
202101071500,0,0
202101071455,0,0
202101071450,0,0
202101071445,0,0
202101071440,0,0
202101071435,0,0
202101071430,0,0
202101071425,0,0
202101071420,0,0
202101071415,0,0
202101071410,0,0
202101071405,0,0
202101071400,2,68100
202101071355,0,0
202101071350,0,0
202101071345,0,0
202101071340,0,0
202101071335,0,0
202101071330,0,0
202101071325,0,0
202101071320,0,0
202101071315,0,0
202101071310,0,0
202101071305,0,0
202101071300,0,0
202101071255,0,0
202101071250,1,67900
202101071245,0,0
202101071240,0,0
202101071235,0,0
202101071230,0,0
202101071225,0,0
202101071220,0,0
202101071215,0,0
202101071210,0,0
202101071205,0,0
202101071200,0,0
202101071155,0,0
202101071150,0,0
202101071145,2,68200
202101071140,0,0
202101071135,0,0
202101071130,0,0
202101071125,0,0
202101071120,0,0
202101071115,0,0
202101071110,0,0
202101071105,0,0
202101071100,0,0
202101071055,0,0
202101071050,0,0
202101071045,1,68200
202101071040,0,0
202101071035,0,0
202101071030,0,0
202101071025,0,0
202101071020,2,68100
202101071015,0,0
202101071010,0,0
202101071005,0,0
202101071000,0,0
202101070955,0,0
202101070950,0,0
202101070945,0,0
202101070940,0,0
202101070935,0,0
202101070930,0,0
202101070925,0,0
202101070920,0,0
202101070915,0,0
202101070910,1,68200
202101070905,0,0
202101061530,0,0
202101061520,0,0
202101061515,0,0
202101061510,0,0
202101061505,0,0
202101061500,0,0
202101061455,0,0
202101061450,0,0
202101061445,0,0
202101061440,2,67700
202101061435,0,0
202101061430,0,0
202101061425,0,0
202101061420,0,0
202101061415,0,0
202101061410,1,67700
202101061405,2,67800
202101061400,0,0
202101061355,0,0
202101061350,0,0
202101061345,0,0
202101061340,0,0
202101061335,0,0
202101061330,0,0
202101061325,0,0
202101061320,1,67900
202101061315,0,0
202101061310,0,0
202101061305,0,0
202101061300,0,0
202101061255,0,0
202101061250,0,0
202101061245,0,0
202101061240,0,0
202101061235,0,0
202101061230,0,0
202101061225,0,0
202101061220,0,0
202101061215,0,0
202101061210,0,0
202101061205,0,0
202101061200,0,0
202101061155,2,67600
202101061150,0,0
202101061145,0,0
202101061140,0,0
202101061135,0,0
202101061130,0,0
202101061125,1,67700
202101061120,0,0
202101061115,0,0
202101061110,0,0
202101061105,0,0
202101061100,0,0
202101061055,0,0
202101061050,0,0
202101061045,0,0
202101061040,0,0
202101061035,0,0
202101061030,0,0
202101061025,0,0
202101061020,0,0
202101061015,0,0
202101061010,0,0
202101061005,0,0
202101061000,0,0
202101060955,0,0
202101060950,0,0
202101060945,0,0
202101060940,2,67100
202101060935,0,0
202101060930,0,0
202101060925,0,0
202101060920,0,0
202101060915,0,0
202101060910,0,0
202101060905,0,0
202101051530,0,0
202101051520,0,0
202101051515,0,0
202101051510,0,0
202101051505,0,0
202101051500,0,0
202101051455,0,0
202101051450,0,0
202101051445,0,0
202101051440,0,0
202101051435,0,0
202101051430,0,0
202101051425,0,0
202101051420,0,0
202101051415,0,0
202101051410,0,0
202101051405,1,67800
202101051400,0,0
202101051355,0,0
202101051350,0,0
202101051345,0,0
202101051340,0,0
202101051335,0,0
202101051330,0,0
202101051325,0,0
202101051320,0,0
202101051315,0,0
202101051310,0,0
202101051305,0,0
202101051300,0,0
202101051255,0,0
202101051250,2,67300
202101051245,0,0
202101051240,0,0
202101051235,0,0
202101051230,0,0
202101051225,0,0
202101051220,0,0
202101051215,0,0
202101051210,0,0
202101051205,0,0
202101051200,0,0
202101051155,0,0
202101051150,0,0
202101051145,0,0
202101051140,0,0
202101051135,0,0
202101051130,0,0
202101051125,0,0
202101051120,0,0
202101051115,0,0
202101051110,1,67700
202101051105,0,0
202101051100,0,0
202101051055,0,0
202101051050,0,0
202101051045,0,0
202101051040,0,0
202101051035,0,0
202101051030,0,0
202101051025,0,0
202101051020,2,67900
202101051015,0,0
202101051010,0,0
202101051005,0,0
202101051000,0,0
202101050955,0,0
202101050950,1,68100
202101050945,0,0
202101050940,0,0
202101050935,0,0
202101050930,0,0
202101050925,0,0
202101050920,0,0
202101050915,0,0
202101050910,0,0
202101050905,0,0
202101041530,0,0
202101041520,0,0
202101041515,0,0
202101041510,0,0
202101041505,0,0
202101041500,0,0
202101041455,0,0
202101041450,0,0
202101041445,0,0
202101041440,0,0
202101041435,0,0
202101041430,0,0
202101041425,0,0
202101041420,0,0
202101041415,0,0
202101041410,0,0
202101041405,0,0
202101041400,0,0
202101041355,0,0
202101041350,0,0
202101041345,0,0
202101041340,0,0
202101041335,0,0
202101041330,0,0
202101041325,0,0
202101041320,0,0
202101041315,0,0
202101041310,0,0
202101041305,0,0
202101041300,0,0
202101041255,0,0
202101041250,0,0
202101041245,0,0
202101041240,0,0
202101041235,0,0
202101041230,0,0
202101041225,0,0
202101041220,0,0
202101041215,0,0
202101041210,0,0
202101041205,2,69700
202101041200,0,0
202101041155,0,0
202101041150,0,0
202101041145,0,0
202101041140,0,0
202101041135,0,0
202101041130,0,0
202101041125,0,0
202101041120,0,0
202101041115,0,0
202101041110,0,0
202101041105,0,0
202101041100,0,0
202101041055,1,69500
202101041050,0,0
202101041045,0,0
202101041040,0,0
202101041035,0,0
202101041030,0,0
202101041025,0,0
202101041020,0,0
202101041015,0,0
202101041010,0,0
202101041005,0,0
202012301530,0,0
202012301520,0,0
202012301515,0,0
202012301510,0,0
202012301505,0,0
202012301500,0,0
202012301455,0,0
202012301450,0,0
202012301445,0,0
202012301440,2,69600
202012301435,0,0
202012301430,0,0
202012301425,0,0
202012301420,0,0
202012301415,0,0
202012301410,1,69200
202012301405,0,0
202012301400,0,0
202012301355,0,0
202012301350,0,0
202012301345,0,0
202012301340,0,0
202012301335,0,0
202012301330,0,0
202012301325,0,0
202012301320,0,0
202012301315,0,0
202012301310,0,0
202012301305,0,0
202012301300,0,0
202012301255,0,0
202012301250,0,0
202012301245,0,0
202012301240,2,69400
202012301235,0,0
202012301230,0,0
202012301225,0,0
202012301220,0,0
202012301215,0,0
202012301210,0,0
202012301205,0,0
202012301200,0,0
202012301155,0,0
202012301150,0,0
202012301145,0,0
202012301140,0,0
202012301135,0,0
202012301130,0,0
202012301125,0,0
202012301120,0,0
202012301115,0,0
202012301110,0,0
202012301105,0,0
202012301100,1,69600
202012301055,0,0
202012301050,0,0
202012301045,0,0
202012301040,0,0
202012301035,0,0
202012301030,0,0
202012301025,0,0
202012301020,0,0
202012301015,0,0
202012301010,0,0
202012301005,2,69600
202012301000,0,0
202012300955,0,0
202012300950,0,0
202012300945,0,0
202012300940,0,0
202012300935,0,0
202012300930,1,69600
202012300925,0,0
202012300920,0,0
202012300915,0,0
202012300910,0,0
202012300905,2,69700
202012291530,0,0
202012291520,0,0
202012291515,0,0
202012291510,0,0
202012291505,0,0
202012291500,0,0
202012291455,0,0
202012291450,0,0
202012291445,0,0
202012291440,0,0
202012291435,0,0
202012291430,1,69500
202012291425,0,0
202012291420,0,0
202012291415,0,0
202012291410,0,0
202012291405,0,0
202012291400,2,70200
202012291355,0,0
202012291350,0,0
202012291345,0,0
202012291340,0,0
202012291335,0,0
202012291330,0,0
202012291325,0,0
202012291320,0,0
202012291315,0,0
202012291310,0,0
202012291305,0,0
202012291300,0,0
202012291255,0,0
202012291250,1,69900
202012291245,0,0
202012291240,0,0
202012291235,0,0
202012291230,2,69800
202012291225,0,0
202012291220,0,0
202012291215,0,0
202012291210,0,0
202012291205,0,0
202012291200,0,0
202012291155,0,0
202012291150,0,0
202012291145,0,0
202012291140,0,0
202012291135,0,0
202012291130,0,0
202012291125,0,0
202012291120,0,0
202012291115,0,0
202012291110,1,69600
202012291105,0,0
202012291100,0,0
202012291055,2,69700
202012291050,1,69700
202012291045,0,0
202012291040,0,0
202012291035,0,0
202012291030,0,0
202012291025,0,0
202012291020,0,0
202012291015,2,69900
202012291010,0,0
202012291005,0,0
202012291000,1,70000
202012290955,0,0
202012290950,0,0
202012290945,2,70000
202012290940,0,0
202012290935,0,0
202012290930,0,0
202012290925,0,0
202012290920,1,69900
202012290915,0,0
202012290910,0,0
202012290905,0,0
202012281530,0,0
202012281520,0,0
202012281515,0,0
202012281510,0,0
202012281505,0,0
202012281500,0,0
202012281455,0,0
202012281450,0,0
202012281445,0,0
202012281440,2,69800
202012281435,0,0
202012281430,0,0
202012281425,0,0
202012281420,0,0
202012281415,0,0
202012281410,1,70900
202012281405,0,0
202012281400,0,0
202012281355,0,0
202012281350,0,0
202012281345,0,0
202012281340,0,0
202012281335,0,0
202012281330,0,0
202012281325,0,0
202012281320,0,0
202012281315,0,0
202012281310,0,0
202012281305,0,0
202012281300,0,0
202012281255,0,0
202012281250,0,0
202012281245,0,0
202012281240,0,0
202012281235,0,0
202012281230,0,0
202012281225,0,0
202012281220,0,0
202012281215,0,0
202012281210,0,0
202012281205,0,0
202012281200,0,0
202012281155,0,0
202012281150,0,0
202012281145,0,0
202012281140,0,0
202012281135,0,0
202012281130,0,0
202012281125,0,0
202012281120,0,0
202012281115,0,0
202012281110,0,0
202012281105,0,0
202012281100,0,0
202012281055,0,0
202012281050,0,0
202012281045,0,0
202012281040,0,0
202012281035,0,0
202012281030,0,0
202012281025,0,0
202012281020,0,0
202012281015,0,0
202012281010,0,0
202012281005,0,0
202012281000,0,0
202012280955,0,0
202012280950,2,71900
202012280945,0,0
202012280940,0,0
202012280935,0,0
202012280930,0,0
202012280925,0,0
202012280920,0,0
202012280915,0,0
202012280910,0,0
202012280905,0,0
202012241530,1,71500
202012241520,0,0
202012241515,0,0
202012241510,0,0
202012241505,0,0
202012241500,0,0
202012241455,0,0
202012241450,2,71400
202012241445,0,0
202012241440,0,0
202012241435,0,0
202012241430,0,0
202012241425,0,0
202012241420,0,0
202012241415,0,0
202012241410,0,0
202012241405,0,0
202012241400,0,0
202012241355,0,0
202012241350,0,0
202012241345,0,0
202012241340,0,0
202012241335,0,0
202012241330,0,0
202012241325,0,0
202012241320,0,0
202012241315,0,0
202012241310,0,0
202012241305,0,0
202012241300,0,0
202012241255,0,0
202012241250,1,72500
202012241245,0,0
202012241240,0,0
202012241235,0,0
202012241230,0,0
202012241225,0,0
202012241220,0,0
202012241215,0,0
202012241210,0,0
202012241205,0,0
202012241200,0,0
202012241155,0,0
202012241150,0,0
202012241145,0,0
202012241140,0,0
202012241135,0,0
202012241130,0,0
202012241125,0,0
202012241120,0,0
202012241115,0,0
202012241110,0,0
202012241105,0,0
202012241100,0,0
202012241055,0,0
202012241050,0,0
202012241045,0,0
202012241040,0,0
202012241035,0,0
202012241030,0,0
202012241025,0,0
202012241020,0,0
202012241015,0,0
202012241010,0,0
202012241005,2,72700
202012241000,0,0
202012240955,0,0
202012240950,0,0
202012240945,0,0
202012240940,0,0
202012240935,0,0
202012240930,0,0
202012240925,0,0
202012240920,0,0
202012240915,0,0
202012240910,0,0
202012240905,0,0
202012231530,0,0
202012231520,0,0
202012231515,0,0
202012231510,0,0
202012231505,0,0
202012231500,0,0
202012231455,0,0
202012231450,0,0
202012231445,0,0
202012231440,0,0
202012231435,0,0
202012231430,1,72900
202012231425,0,0
202012231420,0,0
202012231415,0,0
202012231410,0,0
202012231405,0,0
202012231400,0,0
202012231355,0,0
202012231350,0,0
202012231345,0,0
202012231340,0,0
202012231335,0,0
202012231330,0,0
202012231325,0,0
202012231320,0,0
202012231315,0,0
202012231310,2,72400
202012231305,0,0
202012231300,0,0
202012231255,1,72200
202012231250,0,0
202012231245,0,0
202012231240,2,72200
202012231235,0,0
202012231230,1,72200
202012231225,0,0
202012231220,0,0
202012231215,0,0
202012231210,0,0
202012231205,0,0
202012231200,0,0
202012231155,0,0
202012231150,0,0
202012231145,0,0
202012231140,0,0
202012231135,0,0
202012231130,2,71700
202012231125,0,0
202012231120,0,0
202012231115,0,0
202012231110,0,0
202012231105,0,0
202012231100,0,0
202012231055,0,0
202012231050,0,0
202012231045,0,0
202012231040,0,0
202012231035,0,0
202012231030,0,0
202012231025,0,0
202012231020,0,0
202012231015,0,0
202012231010,1,72300
202012231005,2,72300
202012231000,0,0
202012230955,0,0
202012230950,0,0
202012230945,0,0
202012230940,0,0
202012230935,0,0
202012230930,0,0
202012230925,0,0
202012230920,0,0
202012230915,0,0
202012230910,0,0
202012230905,0,0
202012221530,1,72100
202012221520,0,0
202012221515,0,0
202012221510,0,0
202012221505,0,0
202012221500,0,0
202012221455,0,0
202012221450,0,0
202012221445,0,0
202012221440,0,0
202012221435,0,0
202012221430,0,0
202012221425,0,0
202012221420,0,0
202012221415,0,0
202012221410,0,0
202012221405,0,0
202012221400,0,0
202012221355,0,0
202012221350,0,0
202012221345,0,0
202012221340,0,0
202012221335,0,0
202012221330,0,0
202012221325,2,73000
202012221320,0,0
202012221315,0,0
202012221310,0,0
202012221305,0,0
202012221300,0,0
202012221255,0,0
202012221250,0,0
202012221245,0,0
202012221240,0,0
202012221235,0,0
202012221230,0,0
202012221225,0,0
202012221220,0,0
202012221215,1,73100
202012221210,0,0
202012221205,2,73100
202012221200,0,0
202012221155,0,0
202012221150,0,0
202012221145,0,0
202012221140,0,0
202012221135,0,0
202012221130,0,0
202012221125,0,0
202012221120,0,0
202012221115,0,0
202012221110,0,0
202012221105,0,0
202012221100,0,0
202012221055,0,0
202012221050,0,0
202012221045,0,0
202012221040,0,0
202012221035,0,0
202012221030,0,0
202012221025,0,0
202012221020,1,73000
202012221015,0,0
202012221010,0,0
202012221005,0,0
202012221000,0,0
202012220955,0,0
202012220950,0,0
202012220945,0,0
202012220940,0,0
202012220935,0,0
202012220930,0,0
202012220925,0,0
202012220920,0,0
202012220915,0,0
202012220910,0,0
202012220905,0,0
202012211530,2,73000
202012211520,1,73200
202012211515,0,0
202012211510,0,0
202012211505,0,0
202012211500,2,73300
202012211455,0,0
202012211450,1,73400
202012211445,0,0
202012211440,0,0
202012211435,2,73700
202012211430,0,0
202012211425,0,0
202012211420,0,0
202012211415,0,0
202012211410,0,0
202012211405,0,0
202012211400,0,0
202012211355,0,0
202012211350,0,0
202012211345,0,0
202012211340,0,0
202012211335,0,0
202012211330,0,0
202012211325,0,0
202012211320,0,0
202012211315,0,0
202012211310,0,0
202012211305,0,0
202012211300,0,0
202012211255,0,0
202012211250,0,0
202012211245,0,0
202012211240,0,0
202012211235,0,0
202012211230,0,0
202012211225,0,0
202012211220,0,0
202012211215,0,0
202012211210,0,0
202012211205,0,0
202012211200,0,0
202012211155,0,0
202012211150,0,0
202012211145,0,0
202012211140,0,0
202012211135,0,0
202012211130,0,0
202012211125,0,0
202012211120,0,0
202012211115,0,0
202012211110,0,0
202012211105,0,0
202012211100,0,0
202012211055,0,0
202012211050,0,0
202012211045,0,0
202012211040,0,0
202012211035,1,73500
202012211030,0,0
202012211025,0,0
202012211020,0,0
202012211015,0,0
202012211010,0,0
202012211005,0,0
202012211000,0,0
202012210955,0,0
202012210950,0,0
202012210945,0,0
202012210940,0,0
202012210935,0,0
202012210930,0,0
202012210925,0,0
202012210920,0,0
202012210915,0,0
202012210910,0,0
202012210905,0,0
202012181530,0,0
202012181520,2,73400
202012181515,0,0
202012181510,0,0
202012181505,0,0
202012181500,0,0
202012181455,0,0
202012181450,1,73200
202012181445,0,0
202012181440,0,0
202012181435,0,0
202012181430,0,0
202012181425,0,0
202012181420,0,0
202012181415,0,0
202012181410,0,0
202012181405,0,0
202012181400,0,0
202012181355,0,0
202012181350,0,0
202012181345,0,0
202012181340,0,0
202012181335,0,0
202012181330,0,0
202012181325,2,73500
202012181320,0,0
202012181315,0,0
202012181310,0,0
202012181305,0,0
202012181300,0,0
202012181255,0,0
202012181250,0,0
202012181245,0,0
202012181240,0,0
202012181235,0,0
202012181230,0,0
202012181225,0,0
202012181220,0,0
202012181215,0,0
202012181210,0,0
202012181205,0,0
202012181200,0,0
202012181155,0,0
202012181150,0,0
202012181145,0,0
202012181140,0,0
202012181135,0,0
202012181130,0,0
202012181125,0,0
202012181120,1,73200
202012181115,0,0
202012181110,0,0
202012181105,0,0
202012181100,0,0
202012181055,0,0
202012181050,0,0
202012181045,0,0
202012181040,0,0
202012181035,0,0
202012181030,0,0
202012181025,0,0
202012181020,0,0
202012181015,0,0
202012181010,0,0
202012181005,0,0
202012181000,0,0
202012180955,0,0
202012180950,0,0
202012180945,0,0
202012180940,0,0
202012180935,0,0
202012180930,0,0
202012180925,0,0
202012180920,0,0
202012180915,2,73200
202012180910,0,0
202012180905,1,73400
202012171530,0,0
202012171520,2,73300
202012171515,0,0
202012171510,0,0
202012171505,0,0
202012171500,0,0
202012171455,0,0
202012171450,0,0
202012171445,0,0
202012171440,0,0
202012171435,0,0
202012171430,0,0
202012171425,0,0
202012171420,0,0
202012171415,0,0
202012171410,0,0
202012171405,0,0
202012171400,0,0
202012171355,0,0
202012171350,0,0
202012171345,0,0
202012171340,0,0
202012171335,0,0
202012171330,0,0
202012171325,0,0
202012171320,0,0
202012171315,0,0
202012171310,0,0
202012171305,0,0
202012171300,0,0
202012171255,0,0
202012171250,0,0
202012171245,0,0
202012171240,0,0
202012171235,0,0
202012171230,0,0
202012171225,0,0
202012171220,0,0
202012171215,0,0
202012171210,0,0
202012171205,0,0
202012171200,0,0
202012171155,0,0
202012171150,0,0
202012171145,1,73800
202012171140,0,0
202012171135,0,0
202012171130,0,0
202012171125,0,0
202012171120,0,0
202012171115,0,0
202012171110,0,0
202012171105,0,0
202012171100,0,0
202012171055,0,0
202012171050,0,0
202012171045,0,0
202012171040,0,0
202012171035,0,0
202012171030,0,0
202012171025,0,0
202012171020,0,0
202012171015,0,0
202012171010,0,0
202012171005,0,0
202012171000,0,0
202012170955,0,0
202012170950,0,0
202012170945,0,0
202012170940,0,0
202012170935,0,0
202012170930,0,0
202012170925,0,0
202012170920,0,0
202012170915,0,0
202012170910,0,0
202012170905,0,0
202012161530,0,0
202012161520,0,0
202012161515,0,0
202012161510,2,73900
202012161505,0,0
202012161500,0,0
202012161455,0,0
202012161450,0,0
202012161445,0,0
202012161440,0,0
202012161435,0,0
202012161430,0,0
202012161425,0,0
202012161420,1,73900
202012161415,0,0
202012161410,0,0
202012161405,2,73400
202012161400,0,0
202012161355,0,0
202012161350,0,0
202012161345,0,0
202012161340,0,0
202012161335,0,0
202012161330,0,0
202012161325,0,0
202012161320,1,74000
202012161315,2,74000
202012161310,1,74000
202012161305,2,74000
202012161300,0,0
202012161255,0,0
202012161250,0,0
202012161245,0,0
202012161240,0,0
202012161235,0,0
202012161230,0,0
202012161225,0,0
202012161220,0,0
202012161215,0,0
202012161210,0,0
202012161205,0,0
202012161200,0,0
202012161155,0,0
202012161150,0,0
202012161145,0,0
202012161140,0,0
202012161135,0,0
202012161130,0,0
202012161125,1,73800
202012161120,0,0
202012161115,0,0
202012161110,0,0
202012161105,0,0
202012161100,0,0
202012161055,0,0
202012161050,0,0
202012161045,0,0
202012161040,0,0
202012161035,0,0
202012161030,0,0
202012161025,0,0
202012161020,0,0
202012161015,0,0
202012161010,0,0
202012161005,0,0
202012161000,0,0
202012160955,0,0
202012160950,0,0
202012160945,0,0
202012160940,0,0
202012160935,0,0
202012160930,0,0
202012160925,2,73500
202012160920,0,0
202012160915,0,0
202012160910,0,0
202012160905,0,0
202012151530,0,0
202012151520,0,0
202012151515,0,0
202012151510,0,0
202012151505,0,0
202012151500,0,0
202012151455,0,0
202012151450,0,0
202012151445,0,0
202012151440,0,0
